"country","year","ihrfactor","growth","ipoil","aidgni","democ_dummy","lnpop","lnpcgdp","polity2"
"Haiti",1980,-0.6981732,5.737492,0,7.272287,0,15.49317,6.7731899,1
"Haiti",1981,-0.42468221,-4.421003,0,7.349078,0,15.51065,6.7279728,1
"Haiti",1982,-0.17523426,-5.124928,0,8.68126,0,15.52841,6.6753636,1
"Haiti",1983,-0.42468221,-1.04546,0,8.292941,0,15.54648,6.6648539,1
"Haiti",1984,-0.66889015,-1.538407,0,7.397664,0,15.56495,6.6493504,1
"Haiti",1985,-0.48724185,-1.677333,0,7.52513,0,15.58383,6.6324348,1
"Haiti",1986,0.00387594,-2.024278,0,8.158535,0,15.6031,6.6119843,2
"Haiti",1987,-1.4786576,-2.67649,0,9.971957,0,15.62271,6.5848547,2
"Haiti",1988,-0.86203496,-1.21271,0,6.491204,0,15.64263,6.5726535,3
"Haiti",1989,-0.48962027,-0.9539164,0,7.940586,0,15.6628,6.5630685,4
"Haiti",1990,-1.360288,-2.110481,0,5.940175,1,15.68315,6.5417378,17
"Haiti",1991,-1.600382,2.343401,0,5.980157,0,15.70152,6.5649014,3
"Haiti",1992,-1.9636726,-14.85178,0,5.722017,0,15.7209,6.4041247,3
"Haiti",1993,-1.9636726,-4.404959,0,7.169023,0,15.7413,6.3590755,3
"Haiti",1994,-2.2209589,-10.23015,0,24.77584,1,15.76271,6.2511545,17
"Haiti",1995,0.25132506,-6.080905,0,23.82934,1,15.78514,6.1884181,17
"Haiti",1996,-0.61394297,1.735565,0,12.37508,1,15.8083,6.2056249,17
"Haiti",1997,-0.36363225,0.561559,0,9.754352,1,15.82935,6.2112248,17
"Haiti",1998,-0.85815091,0.1284687,0,10.83901,1,15.84982,6.2120434,17
"Haiti",1999,-0.98025488,0.6467897,0,6.292801,0,15.87002,6.2186782,12
"Haiti",2000,-0.55526739,-1.123676,0,5.204041,0,15.88981,6.2081273,8
"Haiti",2001,-0.54678618,-3.151665,0,4.746698,0,15.91132,6.1757093,8
"Haiti",2002,-0.66889015,-2.355047,0,4.482295,0,15.93014,6.151877,8
"Haiti",2003,-0.79099412,-1.423762,0,6.874273,0,15.94847,6.1374372,8
"Dominican Rep",1980,0.16076213,3.480442,0,1.946266,0,15.5551,7.3182431,16
"Dominican Rep",1981,0.67846106,1.475079,0,1.506618,0,15.58029,7.3328864,16
"Dominican Rep",1982,0.67608264,-1.030222,0,1.761761,0,15.60607,7.3225309,16
"Dominican Rep",1983,1.2979453,1.951812,0,1.199053,0,15.63166,7.341861,16
"Dominican Rep",1984,0.30604636,-2.121463,0,1.887553,0,15.65591,7.3204178,16
"Dominican Rep",1985,1.3620868,-1.23198,0,4.387279,0,15.67819,7.3080216,16
"Dominican Rep",1986,0.4899134,1.484906,0,1.575206,0,15.69887,7.3227614,16
"Dominican Rep",1987,0.4899134,7.925588,0,2.342779,0,15.71817,7.3990335,16
"Dominican Rep",1988,0.73412133,0.3259618,0,2.346177,0,15.73625,7.4022875,16
"Dominican Rep",1989,0.86232809,3.038471,0,2.255254,0,15.75332,7.4322199,16
"Dominican Rep",1990,0.61812015,-7.353361,0,1.50882,0,15.76967,7.3558424,16
"Dominican Rep",1991,0.37169348,-0.714462,0,0.9413854,0,15.78625,7.3486718,16
"Dominican Rep",1992,0.00316284,6.244767,0,0.7813548,0,15.80305,7.4092473,16
"Dominican Rep",1993,0.61812015,1.276817,0,-0.0140362,0,15.82007,7.4219349,16
"Dominican Rep",1994,0.25180825,2.420266,0,0.6031296,0,15.83731,7.4458491,15
"Dominican Rep",1995,0.49601618,3.033625,0,1.017214,0,15.85478,7.4757343,15
"Dominican Rep",1996,-0.49659584,5.422013,0,0.7408302,1,15.87198,7.5285355,18
"Dominican Rep",1997,-0.25016917,6.395454,0,0.4980935,1,15.88892,7.5905283,18
"Dominican Rep",1998,-0.49437711,5.549911,0,0.8084886,1,15.90559,7.6452485,18
"Dominican Rep",1999,-0.25016917,6.242941,0,1.188946,1,15.92199,7.7058065,18
"Dominican Rep",2000,0.18242674,5.582275,0,0.334584,1,15.93813,7.7659197,18
"Dominican Rep",2001,0.05184157,1.60348,0,0.5248829,1,15.95372,7.7895494,18
"Dominican Rep",2002,0.30453071,2.545581,0,0.7111825,1,15.96877,7.816606,18
"Dominican Rep",2003,-0.06788398,-1.833593,0,0.4508,1,15.98326,7.7980999,18
"Jamaica",1980,0.91083154,-7.029729,0,5.143114,1,14.57304,7.7793637,20
"Jamaica",1981,1.1782197,1.158616,0,5.524148,1,14.58668,7.7917728,20
"Jamaica",1982,1.3003237,-0.4808218,0,5.810029,1,14.60401,7.7949236,20
"Jamaica",1983,1.1782197,0.4166146,0,5.43658,1,14.62234,7.7955046,20
"Jamaica",1984,0.55635709,-2.560234,0,8.134497,1,14.63964,7.7626624,20
"Jamaica",1985,0.74022412,-5.840765,0,9.232885,1,14.65323,7.719192,20
"Jamaica",1986,0.61590142,0.5427607,0,7.168514,1,14.66387,7.7272117,20
"Jamaica",1987,0.74172976,7.291817,0,5.703127,1,14.67018,7.7964701,20
"Jamaica",1988,0.48531625,1.933019,0,5.526027,1,14.67265,7.8329796,20
"Jamaica",1989,0.73562697,6.206787,0,6.469349,1,14.68047,7.8944363,20
"Jamaica",1990,0.36709633,5.624787,0,6.518132,1,14.6868,7.9292453,20
"Jamaica",1991,0.3679591,0.1650641,0,4.309304,1,14.69349,7.9698045,20
"Jamaica",1992,-0.25476632,0.94225,0,3.491856,1,14.70053,7.9821305,20
"Jamaica",1993,-0.24628511,1.216831,0,2.151381,1,14.70793,8.0061712,19
"Jamaica",1994,0.37255625,0.4270497,0,2.352035,1,14.71567,8.0246275,19
"Jamaica",1995,0.11836147,1.626868,0,1.953182,1,14.72377,8.0613809,19
"Jamaica",1996,0.99053485,-0.5506799,0,0.9090477,1,14.7318,8.0758781,19
"Jamaica",1997,0.74022412,-1.861462,0,0.9816074,1,14.73977,8.0675401,19
"Jamaica",1998,0.36019099,-1.916392,0,0.2574122,1,14.74768,7.9619858,19
"Jamaica",1999,0.11376432,0.0794913,0,-0.2943844,1,14.75552,7.9631907,19
"Jamaica",2000,0.29842792,-0.020854,0,0.1309353,1,14.7633,7.963323,19
"Jamaica",2001,-0.07398677,0.6937996,0,0.7041187,1,14.77102,7.9706706,19
"Jamaica",2002,0.0565984,0.2749727,0,0.3070185,1,14.77908,7.9738437,19
"Jamaica",2003,-0.31581629,1.427231,0,0.0457082,1,14.78728,7.9864247,19
"Trinidad",1980,0.61384409,8.622721,1,0.0788751,1,13.89432,8.8426415,18
"Trinidad",1981,1.0033363,2.768782,1,-0.020756,1,13.91177,8.8699529,18
"Trinidad",1982,0.88123228,2.08514,1,0.0714132,1,13.93069,8.8905898,18
"Trinidad",1983,1.0033363,-10.90186,1,0.0722939,1,13.94958,8.7751581,18
"Trinidad",1984,1.0033363,-7.305758,1,0.0614461,1,13.9662,8.6992942,19
"Trinidad",1985,1.2979453,-5.370368,1,0.0936581,1,13.97933,8.6440947,19
"Trinidad",1986,1.4200493,-4.266648,1,0.4203817,1,13.98959,8.6004913,19
"Trinidad",1987,1.5397748,-5.307789,1,0.760995,1,13.99742,8.5459528,19
"Trinidad",1988,1.1673601,-4.464624,1,0.203882,1,14.00312,8.5002794,19
"Trinidad",1989,1.4176708,-1.227287,1,0.1522508,1,14.00717,8.4879306,19
"Trinidad",1990,0.67370422,1.19557,1,0.3892266,1,14.01025,8.4998153,19
"Trinidad",1991,0.67370422,1.589003,1,-0.0369654,1,14.02095,8.5155803,19
"Trinidad",1992,1.0461189,-2.459745,1,0.1533074,1,14.02925,8.4906753,19
"Trinidad",1993,0.79580819,-2.103557,1,0.0443709,1,14.03591,8.4694154,19
"Trinidad",1994,0.80428939,2.961554,1,0.4709014,1,14.04173,8.4986008,19
"Trinidad",1995,0.80342663,3.365395,1,0.5214044,1,14.04742,8.5317008,19
"Trinidad",1996,1.0484973,3.41932,1,0.3224491,1,14.0525,8.5653226,19
"Trinidad",1997,1.1697385,2.292043,1,0.6170315,1,14.05653,8.5879843,20
"Trinidad",1998,1.1697385,7.374274,1,0.2416969,1,14.0602,8.6591347,20
"Trinidad",1999,1.0476346,3.966126,1,0.4091137,1,14.06425,8.6980296,20
"Trinidad",2000,1.1697385,5.59135,1,-0.0199319,1,14.06938,8.7524359,20
"Trinidad",2001,0.92790902,-0.4038543,1,-0.0208795,1,14.0751,8.7483892,20
"Trinidad",2002,0.67846106,6.159636,1,-0.086152,1,14.08093,8.808163,20
"Trinidad",2003,0.55635709,12.43266,1,-0.0227611,1,14.08757,8.9253472,20
"Mexico",1980,-0.20841137,6.562574,1,0.0298,0,18.02868,8.5342979,7
"Mexico",1981,-0.67364699,6.220725,1,0.0415222,0,18.05241,8.5923738,7
"Mexico",1982,-0.30733508,-2.862903,1,0.0866471,0,18.07516,8.564404,7
"Mexico",1983,-0.17999109,-6.272745,1,0.0942011,0,18.09707,8.5070051,7
"Mexico",1984,-0.67364699,1.427584,1,0.0503516,0,18.11837,8.5192539,7
"Mexico",1985,-0.73620663,0.480095,1,0.082427,0,18.13918,8.5200812,7
"Mexico",1986,-0.49199869,-5.692702,0,0.2063474,0,18.15953,8.4684581,7
"Mexico",1987,-0.73620663,-0.1528911,1,0.1169917,0,18.17945,8.4656184,7
"Mexico",1988,-0.49199869,-0.7131842,0,0.0987445,0,18.19898,8.4588346,10
"Mexico",1989,-0.61648108,2.217235,1,0.0460464,0,18.21818,8.4798738,10
"Mexico",1990,-1.1086213,3.101845,1,0.062688,0,18.23707,8.5114431,10
"Mexico",1991,-1.22906,2.296011,0,0.0905587,0,18.25573,8.5340715,10
"Mexico",1992,-0.86512648,1.737626,0,0.0891263,0,18.27414,8.5504535,10
"Mexico",1993,-0.98787332,0.1139727,0,0.1078576,0,18.29232,8.5515007,10
"Mexico",1994,-1.2359653,2.558814,0,0.1042197,0,18.31026,8.577178,14
"Mexico",1995,-1.1138613,-7.813388,0,0.1408624,0,18.32796,8.495279,14
"Mexico",1996,-1.3596451,3.524091,0,0.089874,0,18.34348,8.5298784,14
"Mexico",1997,-1.3572667,5.216958,0,0.0269572,0,18.35802,8.5808999,16
"Mexico",1998,-0.98485203,3.447477,0,0.0108028,0,18.37203,8.6147938,16
"Mexico",1999,-0.98485203,2.306785,0,0.0079502,0,18.38593,8.6388932,16
"Mexico",2000,-0.43181747,5.071602,0,-0.0095465,1,18.40013,8.6886226,18
"Mexico",2001,-0.43181747,-1.538177,0,0.0122886,1,18.41443,8.6727503,18
"Mexico",2002,-0.31209192,-0.7122847,0,0.0213032,1,18.42883,8.6665827,18
"Mexico",2003,-0.18998795,-0.1554648,0,0.0168213,1,18.44333,8.6660576,18
"Guatemala",1980,-1.1979319,1.203862,0,0.9294459,0,15.73537,7.4572163,5
"Guatemala",1981,-1.7852715,-1.849222,0,0.8844687,0,15.76048,7.4385506,5
"Guatemala",1982,-1.6631675,-5.93267,0,0.740547,0,15.7857,7.3773913,3
"Guatemala",1983,-1.6631675,-5.006253,0,0.847926,0,15.811,7.3260326,3
"Guatemala",1984,-1.7852715,-2.017781,0,0.7055877,0,15.83634,7.3056485,4
"Guatemala",1985,-1.8548067,-3.093335,0,0.7540763,0,15.86165,7.2742266,9
"Guatemala",1986,-1.2383437,-2.348958,0,1.649041,0,15.88685,7.2504566,13
"Guatemala",1987,-0.74992785,0.9883094,0,3.487267,0,15.91185,7.2602914,13
"Guatemala",1988,-1.1162398,1.359973,0,3.074502,0,15.93652,7.2737988,13
"Guatemala",1989,-0.74770912,1.452852,0,3.196206,0,15.96077,7.2882232,13
"Guatemala",1990,-1.9821507,0.6894518,0,2.697063,0,15.98445,7.2950938,13
"Guatemala",1991,-1.4800136,1.004584,0,2.119177,0,16.01038,7.3050894,13
"Guatemala",1992,-1.2335869,2.131289,0,1.902196,0,16.03654,7.3261787,13
"Guatemala",1993,-0.98937895,1.227968,0,1.888132,0,16.06286,7.3383838,13
"Guatemala",1994,-1.7294615,1.322871,0,1.706055,0,16.08926,7.3515253,13
"Guatemala",1995,-1.7294615,2.211006,0,1.448736,0,16.11569,7.3733944,13
"Guatemala",1996,-0.99175737,0.2730435,0,1.243611,1,16.14211,7.3761213,18
"Guatemala",1997,-0.36989472,1.646078,0,1.505718,1,16.1685,7.392448,18
"Guatemala",1998,-0.49810148,2.25177,0,1.214088,1,16.19496,7.4147162,18
"Guatemala",1999,-0.36989472,1.136722,0,1.617217,1,16.22141,7.4260192,18
"Guatemala",2000,-0.55154302,0.9070141,0,1.381685,1,16.24783,7.4350486,18
"Guatemala",2001,-0.30733508,-0.273904,0,1.085781,1,16.27365,7.4323057,18
"Guatemala",2002,-0.30733508,-0.3884307,0,1.082657,1,16.29975,7.4284134,18
"Guatemala",2003,-0.18523111,-0.4993574,0,1.013237,1,16.32569,7.4234078,18
"Honduras",1980,-0.08954859,-2.678305,0,4.242125,0,15.08724,6.8577383,11
"Honduras",1981,-0.80423216,-0.723605,0,4.071508,0,15.12001,6.850476,14
"Honduras",1982,-0.31057627,-4.517722,0,5.829952,0,15.15223,6.8042465,16
"Honduras",1983,-0.1884723,-4.019948,0,6.478365,0,15.18397,6.7632167,16
"Honduras",1984,-0.43792026,1.119077,0,9.028436,0,15.21538,6.7743454,16
"Honduras",1985,0.11836147,0.9918478,0,7.781133,0,15.24654,6.7842148,15
"Honduras",1986,0.11836147,-2.339522,0,7.734437,0,15.27741,6.7605417,15
"Honduras",1987,-0.25016917,2.837678,0,6.492929,0,15.308,6.7885233,15
"Honduras",1988,-0.62258386,1.486645,0,8.542803,0,15.33831,6.8032804,15
"Honduras",1989,-0.25016917,1.236663,0,7.488238,0,15.36837,6.8155711,16
"Honduras",1990,-0.61869981,-2.844748,0,15.77229,0,15.39819,6.7867112,16
"Honduras",1991,-0.1280652,0.1987244,0,10.53656,0,15.42821,6.7886965,16
"Honduras",1992,-0.1280652,2.530798,0,11.54237,0,15.45794,6.8136894,16
"Honduras",1993,-0.37449187,3.156316,0,9.923864,0,15.4873,6.8447648,16
"Honduras",1994,0.12224552,-4.118093,0,9.112548,0,15.51623,6.8027118,16
"Honduras",1995,0.24434949,1.160275,0,10.96764,0,15.54469,6.8142478,16
"Honduras",1996,0.24348673,0.7152695,0,9.383693,0,15.57272,6.821375,16
"Honduras",1997,0.24737078,2.128897,0,6.591716,0,15.60038,6.8424406,16
"Honduras",1998,0.12224552,0.1358718,0,6.324309,0,15.62763,6.8437983,16
"Honduras",1999,-0.37227314,-4.481915,0,15.55532,1,15.6544,6.7979439,17
"Honduras",2000,0.0565984,2.515619,0,7.766265,1,15.68068,6.8281236,17
"Honduras",2001,0.30690913,0.6609271,0,10.87167,1,15.7065,6.8263737,17
"Honduras",2002,0.0565984,-0.5708845,0,6.781187,1,15.73192,6.8288486,17
"Honduras",2003,-0.31581629,0.4641988,0,5.735624,1,15.75691,6.8380926,17
"El Salvador",1980,-0.95848078,-13.11322,0,2.764916,0,15.33852,7.5485112,8
"El Salvador",1981,-1.6655459,-11.4786,0,5.015282,0,15.35006,7.4265854,10
"El Salvador",1982,-1.6655459,-7.031825,0,6.665854,0,15.35784,7.3536724,12
"El Salvador",1983,-1.6655459,0.9595466,0,8.598966,0,15.36352,7.3632219,14
"El Salvador",1984,-1.6655459,0.7183523,0,7.400745,0,15.36965,7.3703799,16
"El Salvador",1985,-1.482392,-0.2060555,0,9.367328,0,15.37786,7.368317,16
"El Salvador",1986,-1.486276,-1.381879,0,9.197069,0,15.39366,7.354402,16
"El Salvador",1987,-1.2420681,0.685214,0,10.97791,0,15.41166,7.3612306,16
"El Salvador",1988,-1.3665505,1.69505,0,10.20942,0,15.41345,7.3780395,16
"El Salvador",1989,-1.6044959,-0.6112263,0,10.38249,0,15.42916,7.3719081,16
"El Salvador",1990,-1.482392,3.007947,0,7.355589,0,15.44671,7.4015444,16
"El Salvador",1991,-1.482392,1.663777,0,5.666604,1,15.46533,7.4180452,17
"El Salvador",1992,-0.62782388,5.44813,0,6.843852,1,15.48502,7.4710938,17
"El Salvador",1993,-0.37837593,5.163649,0,5.776602,1,15.50579,7.5214414,17
"El Salvador",1994,-0.00596123,3.759613,0,3.823651,1,15.52762,7.5583482,17
"El Salvador",1995,0.48855743,3.986225,0,3.160359,1,15.55052,7.5974365,17
"El Salvador",1996,0.36780943,-0.4409497,0,2.867624,1,15.57186,7.5930175,17
"El Salvador",1997,0.61288013,2.20587,0,2.538802,1,15.59163,7.6148364,17
"El Salvador",1998,0.74022412,1.878857,0,1.529117,1,15.60982,7.6334505,17
"El Salvador",1999,0.11836147,1.742628,0,1.507149,1,15.62645,7.6507264,17
"El Salvador",2000,0.0565984,0.6260254,0,1.397395,1,15.64151,7.6569675,17
"El Salvador",2001,0.67846106,0.0931839,0,1.753303,1,15.65752,7.6579022,17
"El Salvador",2002,0.80666781,0.5103732,0,1.669085,1,15.67449,7.6629895,17
"El Salvador",2003,-0.06550556,0.0238471,0,1.254625,1,15.69241,7.66303,17
"Nicaragua",1980,-0.82789561,1.363432,0,10.926,0,14.88744,7.011498,10
"Nicaragua",1981,-0.29885388,2.058022,0,6.337672,0,14.91931,7.0318693,5
"Nicaragua",1982,-0.91547651,-3.977932,0,5.261588,0,14.9517,6.9912772,5
"Nicaragua",1983,-0.91461374,1.333974,0,4.67366,0,14.98355,7.0045289,5
"Nicaragua",1984,-0.79861256,-4.457311,0,3.923424,0,15.01336,6.9589321,9
"Nicaragua",1985,-1.4739108,-6.646056,0,4.391812,0,15.04046,6.89016,9
"Nicaragua",1986,-1.4745536,-3.470254,0,5.436635,0,15.06556,6.854841,9
"Nicaragua",1987,-1.3579096,-3.028339,0,3.808459,0,15.08922,6.8240896,9
"Nicaragua",1988,-1.360288,-14.41437,0,9.775799,0,15.11191,6.6684369,9
"Nicaragua",1989,-1.3518068,-3.86582,0,30.53004,0,15.13422,6.6290115,9
"Nicaragua",1990,-0.24406638,-2.324773,0,33.64926,0,15.15681,6.6054894,16
"Nicaragua",1991,-0.6217211,-3.082031,0,72.3408,0,15.1862,6.5741841,16
"Nicaragua",1992,-0.49961713,-2.542649,0,50.67828,0,15.21581,6.5484288,16
"Nicaragua",1993,-0.61696426,-3.28746,0,24.13504,0,15.24531,6.5150017,16
"Nicaragua",1994,-0.61696426,0.3690613,0,23.88302,0,15.27446,6.5186855,16
"Nicaragua",1995,-0.49421742,2.9309,0,23.14632,1,15.30301,6.5475732,18
"Nicaragua",1996,-0.1280652,3.395109,0,31.16567,1,15.33114,6.5809607,18
"Nicaragua",1997,0.07794721,1.108112,0,13.19347,1,15.35902,6.5919808,18
"Nicaragua",1998,-0.04415676,0.9070036,0,17.79166,1,15.38643,6.60101,18
"Nicaragua",1999,0.12138276,4.212319,0,18.99037,1,15.41317,6.6422702,18
"Nicaragua",2000,0.43425312,1.565222,0,14.98367,1,15.43905,6.6578011,18
"Nicaragua",2001,0.43425312,0.3010304,0,24.43153,1,15.46513,6.6608069,18
"Nicaragua",2002,0.18480516,-1.55946,0,13.25743,1,15.49111,6.6450894,18
"Nicaragua",2003,-0.06550556,-0.2761679,0,20.96039,1,15.51662,6.6423239,18
"Costa Rica",1980,1.1502826,-2.23096,0,1.404878,1,14.64144,8.1059785,20
"Costa Rica",1981,1.5397748,-5.108407,0,2.337472,1,14.671,8.0535434,20
"Costa Rica",1982,1.5397748,-9.938946,0,3.645945,1,14.70003,7.948861,20
"Costa Rica",1983,1.2894641,-0.0546925,0,8.961428,1,14.72881,7.9483139,20
"Costa Rica",1984,1.1673601,4.936797,0,6.479825,1,14.75775,7.9965021,20
"Costa Rica",1985,1.9700685,-2.181027,0,7.700036,1,14.78705,7.9744506,20
"Costa Rica",1986,1.9700685,2.483467,0,4.720049,1,14.8164,7.9989817,20
"Costa Rica",1987,1.9700685,1.746237,0,5.393944,1,14.84559,8.0162935,20
"Costa Rica",1988,1.9700685,0.4951991,0,4.409949,1,14.87444,8.0212332,20
"Costa Rica",1989,1.7236418,2.71555,0,4.702502,1,14.90276,8.0480267,20
"Costa Rica",1990,1.7236418,0.7424706,0,4.204005,1,14.93032,8.0554237,20
"Costa Rica",1991,1.9700685,-0.3831722,0,2.55067,1,14.95655,8.0515847,20
"Costa Rica",1992,1.1070192,6.468882,0,1.726289,1,14.98144,8.1142673,20
"Costa Rica",1993,1.6039163,4.913535,0,1.109653,1,15.00499,8.1622336,20
"Costa Rica",1994,1.4818123,2.429327,0,0.751709,1,15.0272,8.1862367,20
"Costa Rica",1995,1.2315016,1.774296,0,0.2970333,1,15.04807,8.203824,20
"Costa Rica",1996,1.2315016,-1.201991,0,-0.0832862,1,15.06899,8.1917312,20
"Costa Rica",1997,1.4818123,3.387645,0,-0.0612879,1,15.08996,8.2250465,20
"Costa Rica",1998,1.0650993,6.143928,0,0.2177738,1,15.11097,8.2846723,20
"Costa Rica",1999,1.4818123,5.966609,0,-0.0594635,1,15.13203,8.3426262,20
"Costa Rica",2000,0.75912832,-0.3266237,0,0.0800331,1,15.15314,8.3393545,20
"Costa Rica",2001,1.0476346,-0.6009079,0,0.013781,1,15.16954,8.3336813,20
"Costa Rica",2002,0.88123228,1.126956,0,0.032359,1,15.18714,8.3448416,20
"Costa Rica",2003,0.88123228,4.814979,0,0.1705814,1,15.20297,8.3922645,20
"Panama",1980,0.29134731,-1.218989,0,1.34803,0,14.48334,8.0631404,4
"Panama",1981,0.43663154,6.800244,0,1.043142,0,14.50562,8.1289306,4
"Panama",1982,0.19480202,3.121503,0,0.9307393,0,14.52699,8.1596682,5
"Panama",1983,0.31452757,-6.452329,0,0.9858475,0,14.54773,8.092969,5
"Panama",1984,-0.06550556,0.6212805,0,1.514922,0,14.56827,8.0991628,4
"Panama",1985,0.61812015,2.804647,0,1.328992,0,14.58885,8.1268232,4
"Panama",1986,0.36256941,1.469105,0,1.011728,0,14.60933,8.1414074,4
"Panama",1987,-0.48659898,-3.788682,0,0.7004133,0,14.62969,8.1027841,2
"Panama",1988,-0.61172424,-15.11711,0,0.4761406,0,14.64995,7.9388864,2
"Panama",1989,-1.4715324,-0.4634585,0,0.4401549,1,14.6701,7.9342412,18
"Panama",1990,0.36543101,5.953692,0,1.971371,1,14.69015,7.9920729,18
"Panama",1991,0.36321228,7.301173,0,1.902825,1,14.70969,8.0625425,18
"Panama",1992,0.24958951,6.160377,0,2.5018,1,14.72874,8.1223232,18
"Panama",1993,0.74022412,3.518165,0,1.017631,1,14.74728,8.1569,18
"Panama",1994,0.99053485,1.010554,0,0.4242675,1,14.76533,8.1669549,19
"Panama",1995,0.49601618,-0.0180503,0,0.5283955,1,14.78287,8.1667744,19
"Panama",1996,0.61201737,1.15731,0,0.5476957,1,14.79909,8.178281,19
"Panama",1997,0.86232809,4.618862,0,0.480646,1,14.81577,8.2234348,19
"Panama",1998,0.81802978,5.633163,0,0.2148347,1,14.83219,8.278237,19
"Panama",1999,0.69354739,2.230166,0,0.1347862,1,14.84905,8.3002936,19
"Panama",2000,0.50968036,1.192448,0,0.1499046,1,14.86423,8.3118046,19
"Panama",2001,0.63178433,-0.9213373,0,0.2504217,1,14.87919,8.3025767,19
"Panama",2002,1.0033363,0.7394938,0,0.1862282,1,14.89406,8.3325778,19
"Panama",2003,0.63178433,2.540129,0,0.25266,1,14.90878,8.337321,19
"Colombia",1980,-0.33899655,1.808785,0,0.2715963,1,17.16355,7.3877328,18
"Colombia",1981,-0.80423216,-0.0035499,0,0.282686,1,17.18597,7.3876975,18
"Colombia",1982,-0.81033495,-1.223613,0,0.2563135,1,17.20772,7.3753861,18
"Colombia",1983,-0.33899655,-0.5513973,0,0.230832,1,17.22897,7.3698565,18
"Colombia",1984,-0.80423216,1.218194,0,0.2399309,1,17.24986,7.381965,18
"Colombia",1985,-0.8667918,0.9791216,0,0.1857986,1,17.27053,7.3917087,18
"Colombia",1986,-1.2444465,3.703588,0,0.1889893,1,17.29091,7.4280753,18
"Colombia",1987,-1.2383437,3.283975,0,0.2245887,1,17.31092,7.4603873,18
"Colombia",1988,-1.2422278,2.02233,0,0.1670676,1,17.33069,7.4804086,18
"Colombia",1989,-1.9791294,1.404392,0,0.1807563,1,17.35035,7.4943551,18
"Colombia",1990,-2.3506813,3.97854,1,0.2343858,1,17.37,7.5333691,18
"Colombia",1991,-2.1064734,0.2956116,0,0.2910074,1,17.38957,7.5363213,19
"Colombia",1992,-1.3641721,3.014133,0,0.4954424,1,17.40897,7.566017,19
"Colombia",1993,-2.1064734,0.4036217,0,0.1582152,1,17.42832,7.5700452,19
"Colombia",1994,-1.2704884,3.802532,0,0.0968384,1,17.44772,7.607365,19
"Colombia",1995,-1.6075172,3.167146,0,0.1881251,1,17.46726,7.6385455,17
"Colombia",1996,-2.1042546,0.0976372,1,0.1983213,1,17.48663,7.6395215,17
"Colombia",1997,-2.3506813,1.447604,0,0.1875526,1,17.50599,7.6538938,17
"Colombia",1998,-2.1042546,-1.309726,0,0.1744081,1,17.52485,7.64071,17
"Colombia",1999,-1.735724,-5.959204,0,0.3568239,1,17.54335,7.5792686,17
"Colombia",2000,-1.7952683,1.144634,0,0.2294425,1,17.56079,7.5906496,17
"Colombia",2001,-1.6731644,-0.3803594,0,0.4808887,1,17.57836,7.5876911,17
"Colombia",2002,-1.5510604,0.07741,0,0.5687973,1,17.59592,7.5892433,17
"Colombia",2003,-1.7952683,2.199075,0,1.066617,1,17.61289,7.6116495,17
"Venezuela",1980,0.28048769,-7.463677,1,0.0218811,1,16.52961,8.6692433,19
"Venezuela",1981,0.9255306,-3.429443,1,0.0182332,1,16.56087,8.6343471,19
"Venezuela",1982,0.38757639,-4.984469,1,0.0160087,1,16.59107,8.5832172,19
"Venezuela",1983,0.42577191,-6.528767,1,0.0126718,1,16.62021,8.5157007,19
"Venezuela",1984,0.30977073,-1.368928,1,0.0240503,1,16.64832,8.5017455,19
"Venezuela",1985,0.7378457,-2.486096,1,0.019091,1,16.67542,8.4765703,19
"Venezuela",1986,0.11512028,3.75895,1,0.0263609,1,16.7016,8.5134705,19
"Venezuela",1987,0.11900434,0.9925146,1,0.0398983,1,16.72691,8.5233468,19
"Venezuela",1988,0.24110831,3.255495,1,0.0379726,1,16.75146,8.555383,19
"Venezuela",1989,-0.99413579,-10.72743,1,0.1441689,1,16.77534,8.441907,19
"Venezuela",1990,-0.74080378,4.012925,1,0.1643982,1,16.79866,8.481252,19
"Venezuela",1991,-0.61869981,7.301346,1,0.0548296,1,16.82104,8.5517231,19
"Venezuela",1992,-0.8667918,3.688629,1,0.058247,1,16.84366,8.5879454,18
"Venezuela",1993,-1.3596451,-1.918032,1,0.0709527,1,16.86578,8.5685787,18
"Venezuela",1994,-1.6090931,-4.439788,1,0.0477435,1,16.88742,8.5231651,18
"Venezuela",1995,-0.8667918,1.782368,1,0.0581075,1,16.90851,8.5408318,18
"Venezuela",1996,-1.2435837,-2.233621,1,0.0552873,1,16.92912,8.5182422,18
"Venezuela",1997,-0.74468783,4.253613,1,0.0104193,1,16.94922,8.5598986,18
"Venezuela",1998,-0.37227314,-1.772163,1,0.0454056,1,16.9688,8.5432535,18
"Venezuela",1999,-0.61632139,-7.872166,1,0.0436492,1,16.98801,8.4624869,17
"Venezuela",2000,-0.17674991,1.349675,1,0.0637513,1,17.00644,8.4802609,17
"Venezuela",2001,-0.42706063,0.9046054,1,0.0360419,0,17.02494,8.4951373,16
"Venezuela",2002,-0.80709377,-10.52223,1,0.0615394,0,17.04315,8.3842057,16
"Venezuela",2003,-0.30733508,-10.97689,1,0.0996851,0,17.06099,8.2860553,16
"Guyana",1980,-0.20841137,1.298078,0,7.592658,0,13.54239,6.7083962,3
"Guyana",1981,-0.18523111,1.29783,0,12.94065,0,13.54434,6.721291,3
"Guyana",1982,-0.18523111,-13.16964,0,9.278351,0,13.54411,6.5800773,3
